Pixels	Line 8	Line 7	Line 6	Line 5	Line 4	Line 3	Line 2	Line 1
704.000	193.798	775.997	332.163	169.866	81.509	203.592	225.350	334.630
705.000	159.953	428.720	197.307	222.318	44.214	262.398	171.379	200.984
706.000	114.236	631.537	53.795	422.747	63.237	181.375	130.012	169.740
707.000	171.631	340.481	76.028	271.384	291.456	133.000	124.784	109.036
708.000	281.492	58.642	38.988	258.039	279.391	143.552	166.985	47.148
709.000	99.481	156.674	53.442	133.892	230.010	232.652	155.228	64.859
710.000	14.605	285.881	209.695	35.341	169.238	197.985	24.463	110.249
711.000	53.301	332.515	331.284	103.859	460.045	50.314	45.117	136.811
712.000	105.142	407.022	381.350	97.660	71.389	202.080	100.445	205.386
713.000	65.560	472.549	542.065	80.640	161.789	398.115	74.521	250.193
714.000	92.857	554.039	259.591	153.669	342.086	281.978	69.687	205.386
715.000	104.253	62.701	122.424	63.621	192.858	246.240	277.137	192.992
716.000	131.005	544.990	206.078	13.027	292.115	125.540	243.220	203.316
717.000	271.702	180.207	274.733	210.675	107.330	130.894	64.781	127.821
718.000	211.797	152.713	201.120	360.351	90.455	154.987	7.914	76.703
719.000	169.238	218.164	51.901	92.114	99.288	124.676	19.965	37.083
720.000	193.127	378.340	68.244	57.028	140.905	68.005	94.914	47.082
721.000	99.000	408.776	119.874	154.867	184.770	53.019	154.867	187.535
722.000	116.830	208.858	438.770	155.589	65.560	92.207	199.209	276.335
723.000	103.466	192.055	390.068	113.927	476.965	64.781	112.797	261.616
724.000	100.445	338.525	369.755	103.368	199.481	59.756	31.169	161.543
725.000	117.561	429.120	182.286	87.451	398.115	72.782	36.790	85.388
726.000	233.241	602.059	401.008	174.552	130.673	40.202	21.593	51.623
727.000	292.775	365.868	196.359	87.090	45.898	16.625	99.673	37.673
728.000	239.323	365.868	27.461	191.387	10.421	12.993	201.805	21.548
729.000	114.753	299.585	3.688	76.956	331.108	40.693	239.621	26.063
730.000	210.395	374.595	149.982	81.161	127.385	133.223	160.319	84.055
731.000	353.242	284.089	277.780	22.453	76.028	103.859	203.454	159.465
732.000	487.774	158.978	398.115	120.086	58.273	12.613	238.130	181.115
733.000	323.080	552.677	238.130	124.031	67.449	50.657	132.556	130.343
734.000	169.614	68.883	81.858	132.556	64.781	66.030	173.787	241.268
735.000	228.694	131.336	95.008	66.895	38.747	22.959	155.228	299.418
736.000	324.817	132.667	188.991	58.716	34.316	49.564	98.808	321.693
737.000	174.169	22.089	34.713	121.890	25.378	200.164	91.467	95.102
738.000	64.548	68.963	13.698	131.779	9.154	189.788	117.770	57.759
739.000	216.741	178.527	69.687	34.486	29.521	130.673	39.289	281.169
740.000	344.947	292.445	258.349	34.486	182.677	196.494	39.048	174.297
741.000	350.888	129.463	115.478	14.421	96.424	190.454	100.736	374.222
742.000	233.978	125.432	40.324	28.947	157.521	173.787	73.276	160.441
743.000	184.376	40.816	64.393	31.493	26.014	182.807	57.832	46.357
744.000	114.340	130.563	93.882	92.857	32.641	315.492	63.544	220.165
745.000	121.146	100.252	139.192	113.207	94.163	426.326	45.506	347.281
746.000	126.406	117.666	142.744	154.627	237.683	255.718	48.282	334.453
747.000	80.034	386.265	123.065	36.439	60.956	199.073	120.403	195.818
748.000	309.521	224.626	106.930	12.647	404.106	146.691	86.461	55.077
749.000	396.768	14.827	70.090	195.683	385.318	182.807	43.320	137.037
750.000	160.686	34.146	250.040	300.588	79.689	181.375	96.994	347.641
751.000	193.261	251.263	202.766	403.912	30.686	97.279	72.124	393.507
752.000	512.593	151.285	122.637	407.022	81.161	56.084	43.193	254.639
753.000	306.473	249.430	323.600	290.633	97.279	32.256	77.295	100.833
754.000	105.043	286.207	113.413	245.030	67.846	63.775	96.235	46.686
755.000	63.930	431.522	161.053	485.007	34.883	93.789	18.402	116.517
756.000	205.662	57.393	187.271	108.433	105.836	124.461	36.966	90.088
757.000	571.207	190.454	203.041	104.154	78.830	182.807	121.784	75.692
758.000	356.332	159.830	359.619	260.369	53.019	248.669	125.432	63.621
759.000	387.784	255.564	146.691	337.283	78.488	246.240	128.367	101.027
760.000	372.357	554.948	65.014	333.043	34.998	54.862	179.043	173.279
761.000	336.752	402.362	230.889	245.483	100.155	28.122	232.210	235.753
762.000	301.425	405.465	366.237	169.992	61.031	78.573	127.058	121.252
763.000	420.369	236.198	307.149	277.941	145.641	138.965	127.385	32.696
764.000	392.741	67.212	284.414	250.040	150.929	326.558	201.942	56.809
765.000	132.001	40.141	169.614	241.718	5.659	324.121	131.890	97.089
766.000	55.868	128.258	325.339	205.662	19.070	114.649	178.785	93.043
767.000	162.772	167.484	364.393	264.748	30.313	167.859	415.830	53.583
768.000	372.916	327.955	459.631	199.209	22.408	242.919	236.198	37.142
769.000	257.574	320.656	541.392	139.306	23.988	146.224	113.618	111.978
770.000	415.830	429.520	345.127	217.879	92.485	134.451	114.753	169.112
771.000	661.720	244.728	174.679	137.829	45.311	222.894	60.504	157.884
772.000	297.084	214.615	595.918	72.782	23.988	200.300	26.658	111.774
773.000	277.941	447.914	577.684	92.300	136.022	187.007	17.664	45.767
774.000	188.461	215.606	611.329	82.997	166.238	262.867	33.306	24.082
775.000	282.302	44.793	459.838	71.552	127.930	294.098	20.486	75.356
776.000	257.419	505.191	320.483	33.641	49.225	283.276	50.109	255.256
777.000	146.458	350.707	237.237	88.265	95.668	113.618	145.292	234.865
778.000	141.364	129.792	294.263	295.092	47.281	99.866	329.705	171.505
779.000	105.043	352.335	623.800	406.827	51.623	150.337	241.418	426.127
780.000	122.744	568.673	392.741	95.290	158.127	176.983	99.288	521.811
781.000	257.419	727.320	326.210	34.316	101.415	177.368	38.327	228.111
782.000	126.949	288.662	376.466	54.079	65.560	87.903	23.005	231.622
783.000	79.689	324.643	256.645	266.635	93.229	20.618	123.923	131.005
784.000	146.108	178.914	204.005	205.386	25.916	97.565	181.505	111.774
785.000	74.105	198.392	70.657	168.360	70.657	319.275	159.221	227.383
786.000	44.085	288.334	170.118	149.746	34.429	386.835	69.204	245.030
787.000	120.297	417.801	233.241	104.253	89.996	400.236	77.976	113.002
788.000	226.510	338.703	341.015	234.421	410.729	245.030	42.184	134.116
789.000	139.876	86.282	376.466	163.759	95.008	144.479	15.925	294.595
790.000	109.238	74.771	317.209	231.769	121.252	118.820	22.775	251.722
791.000	285.555	121.252	337.638	178.656	123.387	136.022	42.059	116.517
792.000	245.030	106.532	322.386	90.546	154.387	238.130	41.871	73.773
793.000	258.814	70.171	169.112	86.730	298.583	274.413	153.908	128.148
794.000	366.791	320.829	199.209	122.530	421.359	153.669	211.376	301.760
795.000	312.756	219.449	229.132	303.103	196.765	260.681	171.884	407.801
796.000	380.973	267.266	240.519	215.464	129.133	134.451	231.035	325.513
797.000	374.969	289.154	401.008	128.148	13.202	11.247	238.875	161.911
798.000	245.786	246.543	412.491	212.781	182.938	70.495	165.865	114.753
799.000	385.886	270.114	461.288	53.160	98.808	279.069	138.737	284.740
800.000	791.668	187.667	463.363	72.042	162.157	217.737	222.462	355.240
801.000	493.546	266.005	193.663	249.888	156.312	115.478	240.668	187.799
802.000	163.388	243.823	97.469	105.142	201.120	93.509	202.766	103.270
803.000	87.451	92.207	25.573	63.544	425.728	34.656	204.557	152.832
804.000	106.333	258.039	221.599	209.416	34.713	68.803	131.226	287.188
805.000	153.071	160.686	243.371	131.890	15.314	86.102	56.374	205.801
806.000	178.527	158.491	115.374	82.207	14.312	181.505	46.225	114.546
807.000	149.392	229.424	174.424	229.571	30.207	225.640	139.990	93.602
808.000	94.820	356.879	201.120	111.367	151.404	182.155	154.387	160.075
809.000	180.077	531.779	182.677	70.900	221.599	74.271	116.517	177.625
810.000	369.384	454.473	480.978	98.042	21.014	7.779	123.923	57.247
811.000	687.537	394.656	372.357	66.974	18.072	70.982	146.108	34.203
812.000	273.774	358.339	435.541	102.487	5.387	222.894	141.708	20.881
813.000	114.960	479.920	457.978	245.786	120.191	159.953	52.040	37.201
814.000	99.866	237.832	295.423	225.060	338.347	26.162	26.558	49.361
815.000	147.980	288.498	488.627	586.999	146.691	35.226	51.277	133.334
816.000	375.904	684.504	197.849	333.571	199.754	48.282	77.465	55.940
817.000	161.175	346.562	73.442	192.055	138.623	73.524	40.019	197.171
818.000	267.898	403.137	163.759	162.280	234.717	38.327	23.658	449.958
819.000	179.172	75.356	174.424	291.950	83.967	21.683	43.574	446.689
820.000	319.447	315.664	118.400	250.193	167.984	31.819	144.363	362.185
821.000	197.442	686.526	200.027	272.976	239.024	75.608	173.660	177.368
822.000	313.268	210.955	236.198	252.181	86.910	60.580	49.157	83.261
823.000	265.062	241.118	59.905	153.310	442.416	113.516	7.806	64.859
824.000	232.063	184.639	88.992	315.492	222.174	283.276	50.314	58.126
825.000	258.970	236.643	93.229	227.237	251.110	90.638	199.618	83.261
826.000	592.624	312.585	106.034	135.123	44.021	77.041	114.649	144.711
827.000	327.082	280.522	238.279	122.210	175.062	41.684	51.277	92.300
828.000	442.416	394.848	184.114	188.594	112.797	87.812	75.022	63.621
829.000	262.241	177.882	278.908	153.190	137.943	123.601	44.793	166.362
830.000	73.029	93.136	282.302	200.847	476.965	117.352	33.585	148.567
831.000	255.564	56.374	236.346	91.282	201.805	46.160	43.957	107.430
832.000	409.752	323.427	239.024	196.224	236.791	146.458	158.006	112.183
833.000	222.318	273.295	476.965	326.210	56.955	291.785	147.042	105.736
834.000	180.077	15.656	249.430	364.761	85.477	245.030	29.995	121.997
835.000	163.142	89.722	159.465	295.092	896.769	88.447	67.370	112.592
836.000	128.367	66.974	239.621	233.978	137.263	188.461	160.563	339.413
837.000	193.798	164.500	66.030	153.669	55.723	214.898	113.927	335.867
838.000	163.142	332.515	45.052	91.559	181.375	120.933	98.329	155.228
839.000	65.638	225.060	208.440	161.421	88.265	8.105	178.398	100.059
840.000	24.894	174.042	204.557	149.156	952.520	5.165	198.392	276.977
841.000	264.748	119.769	67.053	181.375	153.549	5.821	177.497	262.554
842.000	286.534	232.946	172.518	223.759	192.858	15.126	74.604	100.542
843.000	93.602	439.376	304.785	241.118	74.604	68.404	27.562	96.045
844.000	108.734	84.764	163.512	299.919	28.533	175.190	24.846	113.618
845.000	342.621	236.346	68.563	223.470	146.925	154.148	16.351	144.711
846.000	493.760	613.957	325.513	152.355	62.548	94.444	116.830	154.148
847.000	281.169	341.729	410.925	156.191	85.923	45.311	116.830	86.282
848.000	152.832	236.940	379.467	61.560	177.625	59.980	60.730	113.618
849.000	104.549	378.153	441.807	87.180	244.124	14.679	64.937	77.976
850.000	299.084	255.564	267.898	44.149	85.923	74.188	48.955	38.927
851.000	332.691	183.199	195.953	56.519	122.317	76.281	96.994	62.854
852.000	155.950	514.781	318.241	93.696	148.803	13.378	108.332	121.784
853.000	207.883	355.058	250.651	77.635	197.849	87.722	62.930	47.680
854.000	226.365	162.403	186.743	143.552	285.392	251.875	23.658	65.170
855.000	159.953	117.561	105.935	128.367	380.032	170.874	21.414	111.876
856.000	279.069	338.525	221.455	143.437	83.702	26.708	35.055	293.602
857.000	128.258	776.535	123.065	189.522	36.848	68.005	37.319	354.331
858.000	166.985	413.865	101.512	208.718	83.437	107.530	53.442	245.786
859.000	99.384	292.775	88.447	118.505	123.708	90.822	46.029	318.241
860.000	123.708	238.428	157.158	152.832	194.201	45.052	27.765	199.073
861.000	172.011	200.573	352.879	113.310	86.820	18.734	87.090	123.494
862.000	357.426	273.295	315.492	63.237	44.342	29.521	141.593	110.960
863.000	149.392	252.028	218.449	126.189	8.523	31.223	122.637	179.172
864.000	197.713	52.529	221.599	369.755	17.745	13.097	97.374	272.976
865.000	104.845	59.309	163.142	441.199	14.312	25.184	40.324	240.668
866.000	37.319	130.232	115.581	509.757	54.862	125.864	114.236	139.306
867.000	112.285	185.295	157.642	438.365	156.191	92.392	277.941	102.682
868.000	168.987	145.758	140.105	371.427	89.448	15.848	269.955	220.021
869.000	177.754	181.115	91.652	455.709	112.081	64.239	171.758	250.040
870.000	124.892	208.300	180.985	230.010	135.797	33.921	84.144	158.856
871.000	203.454	208.022	178.914	240.968	203.179	22.134	95.951	190.720
872.000	93.136	255.102	127.821	259.747	107.230	130.563	81.596	145.525
873.000	35.571	157.037	266.163	378.153	454.679	209.695	40.324	59.161
874.000	87.812	117.875	204.419	512.593	154.148	78.573	40.019	95.668
875.000	193.127	207.049	82.382	344.231	299.418	44.021	72.124	177.368
876.000	351.068	176.598	84.321	176.213	205.662	48.955	69.928	224.048
877.000	449.549	225.640	149.864	150.574	147.628	75.356	44.342	157.642
878.000	452.829	218.592	123.279	216.599	103.564	60.055	38.507	104.154
879.000	34.259	320.310	58.347	195.144	183.591	23.377	60.504	208.300
880.000	51.346	273.934	118.295	154.148	248.517	17.990	97.755	350.165
881.000	22.545	312.244	145.060	202.629	73.856	12.510	88.810	244.728
882.000	88.084	92.022	63.314	176.085	196.765	57.906	120.509	77.126
883.000	84.232	168.235	55.868	211.376	217.737	139.762	76.028	23.005
884.000	156.674	273.295	53.160	215.040	249.583	94.444	18.860	19.494
885.000	90.455	225.930	215.181	287.679	89.265	206.355	24.320	52.319
886.000	30.793	58.421	360.351	247.453	82.032	149.510	68.085	101.027
887.000	56.591	91.006	167.235	135.123	209.556	243.371	90.822	76.028
888.000	240.968	210.815	146.341	189.124	170.621	475.070	150.574	76.449
889.000	280.522	316.178	153.429	183.591	110.148	134.563	251.569	256.645
890.000	107.830	249.278	196.900	133.223	78.146	175.190	213.627	194.470
891.000	77.550	202.354	166.238	310.201	73.856	120.721	202.766	116.621
892.000	212.219	170.874	185.163	496.122	21.014	91.467	153.669	303.439
893.000	120.297	97.279	270.431	269.321	38.567	91.190	84.321	319.620
894.000	139.990	214.615	176.085	156.674	127.167	103.663	39.048	194.067
895.000	338.347	80.207	102.780	74.271	125.648	114.856	38.747	214.898
896.000	111.163	39.289	154.987	163.635	159.465	53.160	153.071	348.542
897.000	88.356	284.089	205.662	137.603	167.609	70.576	314.636	287.024
898.000	410.925	146.574	156.553	309.861	128.695	152.355	359.985	214.615
899.000	521.150	91.467	142.859	344.947	242.769	228.548	200.027	164.996
900.000	292.941	248.517	173.279	111.978	102.096	57.759	196.765	105.340
901.000	86.820	318.585	435.541	94.444	118.505	53.513	277.137	67.767
902.000	236.643	168.987	457.358	173.152	299.418	118.505	79.862	99.866
903.000	243.672	94.070	220.881	140.676	162.034	73.939	55.795	174.424
904.000	141.020	70.414	267.582	124.892	156.312	28.225	158.491	240.818
905.000	208.300	92.950	104.154	362.369	288.498	16.002	148.332	290.962
906.000	331.284	158.127	146.341	259.125	44.342	16.625	176.213	193.395
907.000	232.210	87.451	224.481	115.063	5.798	79.431	119.452	295.258
908.000	150.811	53.019	381.915	169.866	14.421	99.288	59.087	295.921
909.000	52.669	183.722	221.742	145.641	106.631	99.384	87.000	133.446
910.000	396.383	117.875	37.378	103.859	1310.771	72.206	171.000	92.764
911.000	237.683	60.580	93.696	102.487	312.756	45.052	231.622	170.495
912.000	417.012	43.129	159.343	61.257	22.775	232.799	230.010	214.757
913.000	221.599	167.110	136.248	26.958	12.785	22.362	391.786	105.439
914.000	389.878	86.551	51.416	13.027	38.567	18.485	285.392	125.324
915.000	43.066	101.415	19.537	13.202	167.609	40.080	161.911	169.992
916.000	93.976	99.384	30.954	50.451	119.030	94.538	75.860	171.379
917.000	122.851	187.271	79.517	41.746	80.294	112.183	25.965	201.668
918.000	319.965	312.073	183.591	11.053	194.335	77.380	53.301	380.785
919.000	411.904	168.110	150.692	70.171	113.002	42.876	83.790	297.084
920.000	172.518	359.070	101.999	372.916	119.874	124.138	75.860	74.188
921.000	404.688	328.305	76.449	269.955	90.546	206.078	58.642	31.928
922.000	210.115	237.535	290.797	143.784	143.784	132.667	74.105	118.400
923.000	401.975	238.726	163.512	192.457	282.951	303.775	63.007	204.833
924.000	471.500	253.255	105.836	232.799	150.456	170.874	45.832	223.326
925.000	330.933	200.710	307.826	227.237	65.326	175.190	138.283	194.335
926.000	268.056	455.297	334.277	298.083	108.936	84.764	291.785	81.683
927.000	255.873	223.615	126.081	254.178	90.088	52.669	287.351	39.289
928.000	238.577	92.022	23.893	197.036	80.900	73.607	191.254	31.873
929.000	164.748	109.440	38.089	274.093	59.980	146.925	108.734	31.928
930.000	246.240	83.790	219.020	184.770	99.288	217.025	141.823	33.139
931.000	105.439	245.937	237.683	71.389	218.449	184.770	104.450	76.956
932.000	335.867	41.311	147.745	286.697	163.388	263.963	64.781	161.298
933.000	492.475	117.456	134.227	361.635	220.738	57.028	86.102	297.584
934.000	219.878	121.252	112.183	127.712	70.171	67.212	81.074	243.371
935.000	342.443	181.245	131.336	204.005	68.643	42.813	68.244	145.292
936.000	388.925	57.759	100.542	303.944	117.456	13.167	128.805	173.279
937.000	259.747	78.232	193.395	166.985	129.902	38.447	120.086	85.031
938.000	3.707	233.536	301.928	65.795	117.561	81.945	19.922	79.002
939.000	15.656	324.469	218.735	60.279	137.037	53.160	42.309	25.965
940.000	49.361	131.226	167.734	37.201	165.865	26.360	130.453	13.237
941.000	149.746	21.863	341.372	22.545	159.587	59.384	175.445	36.673
942.000	105.043	30.207	278.424	185.689	249.125	34.486	229.424	129.792
943.000	153.788	140.105	121.358	301.425	357.608	13.343	277.137	180.077
944.000	257.729	265.848	87.180	187.403	156.916	38.387	148.450	181.375
945.000	373.849	164.006	59.831	121.146	180.466	95.008	84.853	140.562
946.000	61.257	58.421	58.938	99.000	456.327	106.930	25.622	56.955
947.000	49.361	208.022	51.208	182.677	63.467	73.939	32.531	48.349
948.000	46.357	198.664	200.710	297.584	22.134	94.726	75.860	105.043
949.000	14.753	317.897	141.938	241.718	13.413	137.263	188.594	160.441
950.000	16.156	229.571	18.986	108.835	16.312	141.020	242.168	187.403
951.000	50.795	133.000	92.114	92.950	56.084	108.232	111.978	70.009
952.000	85.655	116.309	122.637	100.736	81.335	107.931	81.161	81.509
953.000	303.439	86.730	56.664	165.989	62.091	77.805	118.400	161.666
954.000	144.595	50.314	74.105	251.875	30.740	27.969	188.064	114.753
955.000	368.642	80.467	196.765	211.516	19.366	18.568	190.320	138.283
956.000	191.788	109.945	118.400	59.161	19.451	59.087	141.364	141.020
957.000	46.029	148.567	172.898	56.809	14.716	29.574	76.365	132.222
958.000	135.910	233.831	361.268	102.780	98.520	27.461	90.179	312.756
959.000	192.055	198.257	203.454	103.466	167.984	121.571	101.318	193.529
960.000	264.434	198.801	190.187	101.415	188.991	31.656	188.859	157.642
961.000	76.787	242.468	129.024	139.078	180.855	68.404	228.840	352.335
962.000	158.127	195.278	87.361	183.068	200.437	24.415	174.807	227.092
963.000	126.623	190.853	109.541	127.712	220.165	98.904	187.007	79.259
964.000	232.799	94.163	94.820	135.573	251.875	126.949	191.254	166.113
965.000	158.856	115.581	249.888	217.452	167.859	33.585	135.123	213.486
966.000	151.998	95.668	277.459	203.041	105.439	5.659	138.851	183.983
967.000	68.324	76.281	156.674	95.196	193.798	1.710	127.930	334.100
968.000	127.821	81.683	251.722	113.105	245.181	4.010	48.820	269.955
969.000	114.133	27.512	187.799	273.774	380.032	3.085	27.209	195.818
970.000	57.832	162.280	56.882	254.024	159.953	3.309	12.205	281.654
971.000	92.857	176.598	57.539	297.917	119.769	2.820	58.347	161.053
972.000	247.149	59.161	100.155	187.007	137.037	8.354	234.717	240.070
973.000	185.558	145.408	107.530	92.764	44.214	35.917	291.126	285.718
974.000	273.774	87.903	239.771	151.404	112.387	26.409	283.276	335.513
975.000	192.724	164.500	285.881	130.453	164.748	73.029	101.999	308.673
976.000	354.876	253.255	289.975	117.875	85.031	128.805	94.351	215.606
977.000	13.591	190.587	324.643	84.676	83.525	85.031	144.015	133.892
978.000	201.805	246.391	231.329	135.348	65.717	71.634	160.808	159.830
979.000	277.137	946.275	169.489	171.884	55.651	51.346	145.758	185.426
980.000	135.011	413.472	121.358	143.784	85.120	182.677	131.005	131.779
981.000	20.138	211.516	74.688	145.292	66.265	279.875	169.489	149.864
982.000	26.211	200.300	174.679	214.757	278.746	492.903	273.934	209.975
983.000	21.459	284.577	245.332	161.053	206.494	161.666	247.453	183.983
984.000	217.452	302.599	233.388	81.074	74.938	218.878	109.440	179.172
985.000	234.421	360.534	170.748	104.056	14.421	85.655	69.687	258.194
986.000	144.479	291.456	87.090	124.246	9.037	12.785	93.976	460.666
987.000	375.343	205.801	58.273	146.108	16.156	98.233	178.269	417.012
988.000	215.040	118.400	22.408	74.521	125.540	70.252	101.804	450.573
989.000	261.773	98.233	8.243	45.181	82.645	162.649	42.939	464.610
990.000	263.806	95.385	20.312	78.659	84.498	123.601	109.844	415.633
991.000	296.752	170.621	75.524	70.657	18.651	172.391	82.909	179.560
992.000	142.283	180.985	100.155	108.835	99.481	136.586	57.466	99.288
993.000	190.587	117.980	125.864	159.953	203.729	55.436	55.005	74.022
994.000	210.955	115.893	92.950	71.879	260.213	115.893	138.396	77.550
995.000	272.498	172.771	73.276	94.163	177.239	46.094	196.765	82.470
996.000	167.984	131.557	161.789	78.146	121.464	116.101	89.539	159.099
997.000	30.847	65.952	231.769	34.146	324.469	124.246	48.955	50.589
998.000	52.249	55.077	131.557	99.096	120.615	245.937	33.697	22.044
999.000	77.211	87.090	56.012	110.148	68.883	43.193	68.164	122.637
1000.000	268.846	64.471	48.685	188.196	177.497	60.429	283.439	150.219
1001.000	237.683	58.347	42.435	196.224	69.365	371.055	389.497	44.858
1002.000	99.481	82.120	88.537	96.994	54.221	325.513	136.924	43.511
1003.000	55.364	231.475	93.882	111.367	19.197	49.973	148.097	81.335
1004.000	211.797	283.926	35.917	117.456	54.434	22.683	194.067	126.732
1005.000	70.495	142.168	31.710	119.874	48.416	128.148	223.903	148.803
1006.000	287.515	37.732	22.134	79.002	54.934	226.365	128.914	342.086
1007.000	79.259	15.925	26.608	49.496	83.878	118.505	115.581	195.009
1008.000	130.012	56.882	181.635	97.851	196.359	171.505	129.243	39.958
1009.000	108.835	26.063	319.965	72.617	55.868	202.766	202.904	8.721
1010.000	190.853	9.389	133.557	42.121	97.089	225.205	158.978	8.382
1011.000	269.004	6.891	102.487	64.548	112.183	144.595	127.167	49.700
1012.000	252.028	16.002	239.024	90.546	110.553	64.548	172.771	103.564
1013.000	58.716	70.090	281.492	171.884	117.666	344.768	204.419	124.569
1014.000	108.332	79.948	134.004	185.689	113.721	269.163	193.798	118.610
1015.000	10.204	74.438	33.865	124.353	221.886	177.111	97.660	65.795
1016.000	53.301	98.712	85.388	94.070	42.247	84.055	85.745	32.531
1017.000	216.315	137.603	131.447	77.380	12.681	104.450	196.765	123.172
1018.000	231.182	32.421	96.994	153.190	118.715	38.867	204.143	105.538
1019.000	386.455	43.766	108.433	293.436	379.655	87.180	176.469	138.851
1020.000	305.628	237.535	63.775	350.346	263.023	75.776	80.207	109.844
1021.000	145.991	120.191	84.409	407.216	253.102	36.848	59.681	109.137
1022.000	162.034	76.196	113.618	271.702	154.387	129.682	150.929	116.621
1023.000	388.735	95.290	99.577	127.385	173.787	37.378	154.028	160.563
1024.000	304.449	309.521	161.298	96.235	102.878	77.805	135.797	197.171
1025.000	159.587	173.279	207.465	150.574	11.279	257.884	100.930	154.627
1026.000	267.740	92.485	237.981	141.938	37.910	340.659	55.579	129.243
1027.000	185.163	150.101	167.110	258.659	37.851	136.135	125.540	107.130
1028.000	262.554	234.865	71.961	608.946	16.862	89.448	114.340	155.348
1029.000	222.318	205.801	84.853	705.365	13.167	145.991	65.482	259.747
1030.000	151.760	265.219	144.131	627.179	64.704	112.183	84.144	317.725
1031.000	79.087	110.249	151.523	349.263	104.647	367.901	239.323	152.475
1032.000	85.655	15.239	239.771	323.774	132.778	336.398	189.788	123.601
1033.000	161.666	20.225	194.067	387.594	88.265	570.055	141.938	162.034
1034.000	238.577	44.149	156.433	208.858	42.750	90.546	88.084	171.505
1035.000	169.363	23.517	184.901	199.891	121.997	43.320	26.113	177.625
1036.000	209.416	22.180	92.485	372.730	45.052	405.660	12.340	157.642
1037.000	220.021	60.429	115.063	439.781	38.089	242.919	10.020	154.507
1038.000	69.606	152.594	66.659	274.733	31.765	33.194	7.698	123.387
1039.000	40.755	187.535	47.215	252.488	230.156	12.138	11.409	75.860
1040.000	138.965	127.603	81.422	244.124	200.573	148.921	45.052	82.470
1041.000	228.402	75.022	193.529	178.011	81.248	71.634	131.890	26.211
1042.000	222.606	105.836	330.056	212.359	110.553	46.160	116.725	41.622
1043.000	147.159	115.685	188.461	305.122	135.797	52.879	59.087	44.342
1044.000	247.301	101.221	206.078	218.592	219.020	206.910	107.630	105.043
1045.000	17.462	94.351	160.808	131.668	296.419	166.113	101.027	261.148
1046.000	180.336	228.111	82.295	128.148	263.650	492.903	129.792	271.543
1047.000	191.387	177.625	95.385	151.285	254.947	160.563	124.676	235.901
1048.000	320.137	118.085	163.265	117.980	119.769	136.360	79.345	200.710
1049.000	153.908	272.976	182.938	73.442	90.363	295.258	32.256	81.161
1050.000	337.638	158.978	133.334	110.960	261.773	108.835	45.311	202.904
1051.000	389.497	167.984	170.874	145.408	201.120	169.238	23.799	245.483
1052.000	448.935	242.619	188.461	159.830	146.574	57.320	102.194	70.657
1053.000	200.847	305.122	230.302	218.022	182.155	58.421	206.771	239.024
1054.000	32.531	292.941	173.533	251.110	212.640	104.154	220.021	155.348
1055.000	134.339	133.446	125.973	241.568	293.271	90.363	218.449	405.077
1056.000	161.298	104.154	127.821	256.336	156.674	63.007	328.305	450.983
1057.000	163.759	101.318	98.904	256.027	97.089	134.899	200.984	84.232
1058.000	195.009	80.294	64.859	243.371	59.087	73.111	135.348	205.939
1059.000	139.306	95.290	86.371	149.038	117.352	130.453	113.105	431.923
1060.000	24.702	98.616	52.180	140.447	149.510	34.827	138.965	210.675
1061.000	9.037	234.421	73.194	147.628	272.020	6.320	179.818	302.263
1062.000	49.564	361.084	262.085	153.549	222.606	4.406	167.235	355.968
1063.000	147.628	142.168	316.178	108.031	187.007	43.511	29.521	182.025
1064.000	367.716	150.929	231.916	18.278	164.253	72.864	41.063	238.577
1065.000	222.462	327.256	259.902	16.862	178.527	44.471	24.991	169.866
1066.000	179.172	367.716	216.457	70.252	185.558	16.429	17.422	123.494
1067.000	276.174	213.768	139.078	176.598	204.695	209.137	16.118	244.275
1068.000	259.902	144.015	132.001	220.881	125.756	94.351	25.475	262.085
1069.000	121.464	102.389	311.221	45.767	154.627	276.977	41.125	144.827
1070.000	99.481	44.599	261.773	38.327	163.265	150.101	58.495	136.473
1071.000	146.341	34.883	203.867	95.762	181.375	182.938	267.898	160.808
1072.000	152.475	138.283	139.876	100.542	271.543	306.980	250.957	203.867
1073.000	189.522	226.946	38.567	228.548	319.965	10.173	156.795	144.943
1074.000	76.534	60.655	119.663	322.906	278.263	277.459	195.683	29.364
1075.000	160.075	37.496	175.190	166.113	172.644	406.438	195.818	72.946
1076.000	171.884	59.831	64.007	129.133	164.996	52.949	105.736	114.133
1077.000	282.302	22.545	61.560	160.319	76.872	160.563	40.570	212.078
1078.000	228.548	54.079	211.797	190.320	101.415	137.716	39.471	368.827
1079.000	146.458	190.054	395.423	263.650	133.334	156.312	79.948	183.460
1080.000	136.811	153.908	240.668	238.875	197.442	117.561	364.208	45.832
1081.000	104.647	92.950	146.341	190.720	217.452	135.011	274.253	85.209
1082.000	255.410	23.799	114.960	96.045	147.980	340.125	201.257	54.648
1083.000	195.683	48.955	163.635	149.510	146.808	37.083	47.947	209.556
1084.000	198.664	167.984	212.640	450.163	199.754	9.657	54.719	469.616
1085.000	262.398	273.455	160.808	289.811	119.663	2.475	38.148	187.931
1086.000	253.102	257.574	236.198	306.811	169.992	12.306	73.607	161.666
1087.000	201.120	149.156	217.737	488.841	256.645	7.459	95.385	64.626
1088.000	12.647	36.091	226.655	477.175	343.157	30.154	48.955	35.341
